"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"116701"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PSICOLOGIA";"Bacharelado";"Integral";"50";"116731"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"QUÍMICA";"Licenciatura";"Matutino";"50";"116715"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Integral";"50";"116710"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"UNIVERSIDADE FEDERAL DO ACRE";"ABI - TEATRO";"Área Básica de Ingresso (ABI)";"Integral";"50";"116734"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Arapiraca";"CAMPUS ARAPIRACA";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"40";"132513"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Arapiraca";"CAMPUS ARAPIRACA";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Noturno";"40";"132512"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ALIMENTOS";"Tecnológico";"Noturno";"30";"132499"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"40";"132506"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"DESIGN DE INTERIORES";"Tecnológico";"Noturno";"20";"132497"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"40";"132508"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"FÍSICA";"Licenciatura";"Vespertino";"40";"132510"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"GESTÃO DE TURISMO";"Tecnológico";"Noturno";"40";"132502"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"HOTELARIA";"Tecnológico";"Noturno";"40";"132501"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"40";"132505"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"132504"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"QUÍMICA";"Licenciatura";"Noturno";"40";"132515"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Noturno";"40";"132503"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Marechal Deodoro";"CAMPUS MARECHAL DEODORO";"GESTÃO AMBIENTAL";"Tecnológico";"Matutino";"40";"132500"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"30";"132507"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA ELÉTRICA";"Bacharelado";"Integral";"30";"132511"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"40";"132509"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"FÍSICA";"Licenciatura";"Noturno";"40";"132514"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Satuba";"CAMPUS SATUBA";"LATICÍNIOS";"Tecnológico";"Matutino";"30";"132498"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"ADMINISTRAÇÃO";"Bacharelado";"Noturno";"40";"131475"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Matutino";"40";"131509"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"0";"131505"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"40";"131476"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"DIREITO";"Bacharelado";"Vespertino";"40";"131521"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"GEOGRAFIA";"Licenciatura";"Noturno";"40";"131510"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"HISTÓRIA";"Licenciatura";"Noturno";"40";"131511"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LETRAS - PORTUGUÊS E FRANCÊS";"Licenciatura";"Vespertino";"10";"131506"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA E LITERATURAS DA LÍNGUA INGLESA";"Licenciatura";"Noturno";"20";"131507"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS";"Licenciatura";"Noturno";"20";"131508"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"131512"
