"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS E ESPANHOL";"Licenciatura";"Noturno";"20";"186147"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"GEOGRAFIA";"Licenciatura";"Noturno";"40";"186088"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - INGLÊS";"Licenciatura";"Noturno";"25";"186063"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"25";"186062"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"ALIMENTOS";"Tecnológico";"Noturno";"30";"153729"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"ENFERMAGEM";"Bacharelado";"Integral";"40";"153734"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"FISIOTERAPIA";"Bacharelado";"Integral";"40";"153722"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"FONOAUDIOLOGIA";"Bacharelado";"Integral";"30";"153727"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"GESTÃO HOSPITALAR";"Tecnológico";"EaD";"25";"153728"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"MEDICINA";"Bacharelado";"Integral";"50";"153740"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"RADIOLOGIA";"Tecnológico";"Noturno";"30";"153719"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SEGURANÇA NO TRABALHO";"Tecnológico";"Noturno";"30";"153723"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SISTEMAS PARA INTERNET";"Tecnológico";"Noturno";"30";"153735"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"TERAPIA OCUPACIONAL";"Bacharelado";"Integral";"40";"153733"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"40";"190176"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIA DA COMPUTAÇÃO";"Bacharelado";"Vespertino";"50";"190118"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Matutino";"50";"190129"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"FÍSICA";"Licenciatura";"Vespertino";"50";"190121"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"40";"190175"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MATEMÁTICA";"Licenciatura";"Vespertino";"50";"190122"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MEDICINA";"Bacharelado";"Integral";"30";"190177"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ZOOTECNIA";"Bacharelado";"Integral";"50";"190126"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Delmiro Gouveia";"CAMPUS DO SERTÃO - SEDE";"ENGENHARIA CIVIL";"Bacharelado";"Matutino";"50";"190168"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Delmiro Gouveia";"CAMPUS DO SERTÃO - SEDE";"GEOGRAFIA";"Licenciatura";"Noturno";"50";"190171"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ADMINISTRAÇÃO";"Bacharelado";"Matutino";"50";"190066"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ADMINISTRAÇÃO";"Bacharelado";"Noturno";"50";"190067"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ARQUITETURA E URBANISMO";"Bacharelado";"Matutino";"36";"190056"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"BIBLIOTECONOMIA";"Bacharelado";"Noturno";"25";"190098"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIA DA COMPUTAÇÃO";"Bacharelado";"Matutino";"40";"190083"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS BIOLÓGICAS";"Bacharelado";"Matutino";"30";"190091"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"25";"190133"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Matutino";"50";"190068"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"50";"190069"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS ECONÔMICAS";"Bacharelado";"Matutino";"50";"190070"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS SOCIAIS";"Bacharelado";"Integral";"20";"190089"
